songId,title,artist,genre,album,lyricist,composer,date,img,comment,like,lyric,plylstSeq
57583,오래전 그날,윤종신,발라드,The Natural,박주연,윤종신,19931101,https://cdnimg.melon.co.kr/cm/album/images/000/04/382/4382_500.jpg/melon/resize/282/quality/80/optimize,47,27194,,406125585 418666508
1931126,칵테일 사랑,마로니에,댄스,칵테일 사랑,김선민,김선민,19940301,https://cdnimg.melon.co.kr/cm/album/images/003/98/193/398193_500.jpg/melon/resize/282/quality/80/optimize,127,39228,"마음 울쩍한날엔 거리를 걸어보고 
향기로운 칵테일에 취해도 보고 
한편의 시가 있는 전시회장도 가고 
밤새도록 그리움에 편지 쓰고파 
모짜르트 피아노 협주곡 21번 
그 음악을 내 귓가에 속삭여주며 
아침 햇살 눈부시게 나를 깨워 줄 
그런 연인이 내게 있으면 
나는 아직 순수함을 느끼고 싶어 
어느작은 우체국앞 계단에 앉아 
후리지아 꽃향기를 내게 안겨 줄 
그런 연인을 만나 봤으면 
마음 울쩍한날엔 거리를 걸어보고 
향기로운 칵테일에 취해도 보고 
한편의 시가 있는 전시회장도 가고 
밤새도록 그리움에 편지 쓰고파
모짜르트 피아노 협주곡 21번 
그 음악을 내 귓가에 속삭여주며 
아침 햇살 눈부시게 나를 깨워 줄 
그런 연인이 내게 있으면 
나는 아직 순수함을 느끼고 싶어 
어느작은 우체국앞 계단에 앉아 
후리지아 꽃향기를 내게 안겨 줄 
그런 연인을 만나 봤으면 
마음 울쩍한날엔 거리를 걸어보고 
향기로운 칵테일에 취해도 보고 
한편의 시가 있는 전시회장도 가고 
밤새도록 그리움에 편지 쓰고파 
창밖에는 우울한 비가 내리고 있어 
내마음도 그 비따라 우울해지네 
누가 내게 눈부신 사랑을 가져 줄까 
이세상은 나로 인해 아름다운데 
마음 울쩍한날엔 거리를 걸어보고 
향기로운 칵테일에 취해도 보고 
한편의 시가 있는 전시회장도 가고 
밤새도록 그리움에 편지 쓰고파",406125585 100098244
38757,넌 할 수 있어,강산에,록/메탈,나는 사춘기,강산에,나비,1994,https://cdnimg.melon.co.kr/cm/album/images/000/03/031/3031_500.jpg/melon/resize/282/quality/80/optimize,23,4780,"후회하고 있다면 
깨끗이 잊어버려  
가위로 오려낸 것처럼 
다 지난 일이야  
후회하진 않는다면 
소중하게 간직해  
언젠가 웃으며 
말할 수 있을 때까지  
너를 둘러싼 
그 모든 이유가  
견딜수 없이 
너무 힘들다해도 
너라면 할 수 있을거야 
할 수가 있어 
그게 바로 너야  
굴하지 않는 보석같은 
마음 있으니  
어려워마 두려워마 
아무것도 아니야  
천천히 눈을감고 
다시 생각해 보는 거야  
세상이 너를 
무릎 꿇게 하여도  
당당히 네 꿈을 
펼쳐 보여줘 
너라면 할 수 있을꺼야 
할수가 있어 
그게 바로 너야 
굴하지 않는 보석같은 
마음있으니 
할수 있을꺼야 
할수가 있어 
그게 바로 너야 
굴하지 않는 보석같은 
마음있으니 
굴하지 않는 보석같은
마음있으니",418666508 439683766
91116,립스틱 짙게 바르고,임주리,성인가요/트로트,임주리3집[그대 떠난 뒤],양인자,김희갑,-,https://cdnimg.melon.co.kr/cm/album/images/000/04/686/4686_500.jpg/melon/resize/282/quality/80/optimize,3,1853,"내일이면 잊으리 꼭 잊으리 
립스틱 짙게 바르고 
사랑이란 길지가 않더라 
영원하지도 않더라 
아침에 피웠다가 
저녁에 지고 마는 
나팔꽃보다 짧은 사랑아 
속절없는 사랑아 
마지막선물 잊어 주리라 
립스틱 짙게 바르고 
별이 지고 이밤도 가고나면 
내 정녕 당신을 잊어주리라 
아침에 피웠다가 
저녁에 지고마는 
나팔꽃보다 짧은 사랑아 
속절없는 사랑아 
마지막 선물 잊어주리라 
립스틱 짙게 바르고 
별이 지고 이밤도 가고나면 
내정녕 당신을 잊어주리라 
별이 지고 이밤도 가고나면 
내 정녕 당신을 잊어 주리라",425524406 439476159
91114,난 널 사랑해,신효범,발라드,Shin Hyo Bum,엄승섭,신성호,19940401,https://cdnimg.melon.co.kr/cm/album/images/000/04/267/4267_500.jpg/melon/resize/282/quality/80/optimize,20,9713,"힘겨운 아침 햇살을
받으며 눈을 뜨니
어제의 내가 아님을
나는 느꼈던거야
수 많은 시간
헤메며 방황했던 지난날들
난 널 사랑해
너의 모든 몸짓이 큰 의미인걸
난 널 사랑해
내 마음 깊은곳에 영원히
어두운 지난 날들의
슬픔은 기쁨되고
사랑은 우리들에게
한 조각 꿈이었음을
수 많은 시간
헤메며 방황했던 지난날들
난 널 사랑해
너의 모든 몸짓이 큰 의미인걸
난 널 사랑해
내 마음 깊은곳에 영원히
창가에 기대어 홀로서면
밤새 흐르는 눈물
난 널 사랑해
너의 모든 몸짓이 큰 의미인걸
난 널 사랑해
내 마음 깊은곳에 영원히",101516705 406125585
61829,마법의 성,더 클래식,발라드,마법의 성,김광진,김광진,199407,https://cdnimg.melon.co.kr/cm/album/images/000/05/381/5381_500.jpg/melon/resize/282/quality/80/optimize,84,19294,"믿을 수 있나요 나의 꿈 속에서 
너는 마법에 빠진 공주란걸 
언제나 너를 향한 몸짓엔 
수많은 어려움 뿐이지만 

그러나 언제나 굳은 다짐 뿐이죠 
다시 너를 구하고 말거라고 
두 손을 모아 기도했죠 
끝 없는 용기와 지혤 달라고 

마법의 성을 지나 늪을 건너 
어둠의 동굴 속 멀리 그대가 보여 
이제 나의 손을 잡아보아요 
우리의 몸이 떠오르는 것을 느끼죠 

자유롭게 저 하늘을 
날아가도 놀라지 말아요 
우리 앞에 펼쳐질 세상이 
너무나 소중해 함께라면 

마법의 성을 지나 늪을 건너 
어둠의 동굴 속 멀리 그대가 보여 
이제 나의 손을 잡아보아요 
우리의 몸이 떠오르는 것을 느끼죠 

자유롭게 저 하늘을 
날아가도 놀라지 말아요 
우리 앞에 펼쳐질 세상이 
너무나 소중해 함께 있다면 -",406125585 418666508
3363619,일과 이분의 일,투투,댄스,일과 이분의 일,오지훈,오지훈,1994,https://cdnimg.melon.co.kr/cm/album/images/012/46/881/1246881_500.jpg/melon/resize/282/quality/80/optimize,105,43860,"멀리서 널 보았을 때 
다른 길로 갈까 생각했는데 
변한듯한 널 보고 싶고 
짧은 인사 할까하는 마음에 
두근대는 가슴으로 
한 걸음씩 갈때 
네 어깨 손올리는 
다른 어떤 사람 
화가난 네 얼굴은 
미소로 바뀌고 
두 사람은 내 옆을 지나갔지 
둘이 되어버린 날 잊은 것 
같은 너의 모습에 
하나 일때 보다 난 
외롭고 허전해 
네가 가져간 나의 
반쪽 때문인가 
그래서 넌 둘이 될 수 
있었던거야 
멀리서 널 보았을 때 
다른 길로 갈까 생각했는데 
변한듯한 널 보고 싶고 
짧은 인사 할까하는 마음에 
두근대는 가슴으로 
한 걸음씩 갈때 
네 어깨 손올리는 
다른 어떤 사람 
화가 난 네 얼굴은 
미소로 바뀌고 
두 사람은 내 옆을 지나갔지 
지금 너에겐 변명처럼 들리겠지 
널 보낸후 항상 난 혼자였는데 
두근대는 가슴으로 
한걸음씩 갈 때 
네 어깨 손올리는 다른 어떤 사람 
화가 난 네 얼굴은 미소로 바뀌고 
두 사람은 내 옆을 지나갔지 
둘이 되어버린 날 잊은것 
같은 너의 모습에 
하나 일때 보다 난 
외롭고 허전해 
네가 가져간 나의 
반쪽 때문인가 
그래서 넌 둘이 될 수 
있었던거야 
둘이 되어버린 날 잊은 것 
같은 너의 모습에 
하나 일때 보다 난 
외롭고 허전해 
네가 가져간 나의 
반쪽 때문인가 
그래서 넌 둘이 될 수 
있었던거야",
851719,서시,신성우,록/메탈,서시,신성우,이근상,19940701,https://cdnimg.melon.co.kr/cm/album/images/003/03/596/303596_500.jpg/melon/resize/282/quality/80/optimize,44,28886,"해가 지기전에 가려했지  
너와 내가 있던 그 언덕  
풍경속에  
아주 키작은 그 마음으로  
세상을 꿈꾸고 그리며  
말했던 곳  
이제 여행을 떠나야 하는  
소중한 내 친구여   
때론 다투기도 많이 했지  
서로 알수없는 오해의 조각들로  
하지만 멋쩍은 미소만으로  
너는 내가 되고 나도 니가 될수  
있었던 수많은 기억들  
내가 항상 여기 서 있을께  
걷다가 지친 네가 나를  
볼수 있게  
저기 저 별위에 그릴거야  
내가 널 사랑하는 마음  
볼수 있게   
우 너는 내가 되고 나도 
니가 될수 있었던 
수많은 기억들 
내가 항상 여기 서있을께 
걷다가 지친 니가 나를 
볼수 있게 
저기 저 별위에 그릴거야 
내가 널 사랑하는 마음 
볼수 있게 
내가 항상 여기 서있을께 
걷다가 지친 니가 나를 
볼수 있게 
저기 저 별위에 그릴거야 
내가 널 사랑하는 마음 
볼수 있게 예",445029956 406125585
1675281,우리는,듀스,랩/힙합,Deuxism,이현도,이현도,19931230,https://cdnimg.melon.co.kr/cm/album/images/003/54/424/354424_500.jpg/melon/resize/282/quality/80/optimize,5,2035,"난 누군가
또 여긴 어딘가
지금 저 멀리서
누가 날 부르고 있어-
난 누군가
또 여긴 어딘가
이젠 우린 앞을
향해서만 나가겠어-
주위를 아무리 둘러봐도
내곁엔 항상
어둠뿐이었지-
느낄수 있는건
나의 힘든
거친 숨소리 하나일-뿐
무너져버린 희망 또
후회속에 난 지내왔지
하지만 이제 나는
저 알수 없는 빛을 향해
달려가고 있어-
난 누군가
또 여긴 어딘가
지금 저 멀리서
누가 날 부르고 있어-
난 누군가
또 여긴 어딘가
이젠 우린 앞을
향해서만 나가겠어-
모든건 생각하기에
달려 있는거야
너 그리고 나
다들 모두 마찬가지야
내게로 주어져 있는 생은
나에게 소중한 걸
나는 살아가며 이제
깨닫게 되었어
언제까지나
힘들지만은 않을거야
비록 지금의 그대가
믿을 수 없어도
우 지금이 힘들어도
그대가 믿기만 한다면
언젠가 새로운
모습이 되었을거야

나에게 힘든
수많은 일들
나를 쓰러지게
만들었어도-
나에겐 앞으로
더욱 많은 날들이
남아 있을뿐이야
무너져버린 희망
또 후회속에
난 지내왔지
하지만 이제 나는
내 앞에 있는
그댈 향해
달려가고 있어-
난 누군가
또 여긴 어딘가
지금 저 멀리서
누가 날 부르고 있어-
난 누군가
또 여긴 어딘가
이젠 우리 앞을
향해서만 나가겠어-

난 누군가
또 여긴 어딘가
지금 저 멀리서
누가 날 부르고 있어-
난 누군가
또 여긴 어딘가
이젠 우린 앞을
향해서만 나가겠어-",406125585 408492850
91475,멀어져 간 사람아,박상민,발라드,멀어져간 사람아,신대철,신대철,199403,https://cdnimg.melon.co.kr/cm/album/images/000/03/844/3844_500.jpg/melon/resize/282/quality/80/optimize,13,5510,"내게 사랑한다는 말하고 
멀어져 간 사람아 
사랑이 무언지도 모르는 그대여 
내게 안녕이란 말하고 
멀여져 간 사람아 
그대여 나만 홀로 
외로이 서 있네 
머나먼 저 바다로 가면 
찾을 수 있나 
머나먼 저 하늘 위에는 
있지 않을까 
어두운 저 창문 밖으로 
누군가 있지 않나 
쳐다봐도 가로등만 
외로이 서 있네 
머나먼 저 바다로 가면 
찾을 수 있나 
머나먼 저 하늘 위에는 
있지 않을까 
멀리 떠나버린 그대여 
저 하늘 위에 사랑이 있다고 
말하지마오 멀리 떠나버렸네 
머나먼 저 바다로 가면
찾을 수 있나
머나먼 저 하늘 위에는
있지 않을까",
